major_name,cluster,cluster_label
Kế toán Chương trình Tiên tiến,0,Ngành Cạnh tranh Cao
"Kế toán Sunderland, Anh (Cấp song bằng)",0,Ngành Cạnh tranh Cao
Kế toán TABP (Chương trình định hướng Digital Accounting),0,Ngành Cạnh tranh Cao
Kế toán chất lượng cao (chuẩn quốc tế ACCA),0,Ngành Cạnh tranh Cao
Kế toán công,0,Ngành Cạnh tranh Cao
Kế toán công (Theo định hướng ACCA),0,Ngành Cạnh tranh Cao
Kế toán doanh nghiệp,0,Ngành Cạnh tranh Cao
Kế toán doanh nghiệp (Theo định hướng ACCA),0,Ngành Cạnh tranh Cao
Kế toán doanh nghiệp (học tại Vĩnh Phúc),0,Ngành Cạnh tranh Cao
Kế toán doanh nghiệp theo định hướng ACCA (CLC),0,Ngành Cạnh tranh Cao
Kế toán doanh nghiệp; Kế toán công,0,Ngành Cạnh tranh Cao
Kế toán quản trị và Kiểm soát quản lý (Theo định hướng CMA),0,Ngành Cạnh tranh Cao
Kế toán tích hợp chứng chi quốc tế (JCAEW CFAB),0,Ngành Cạnh tranh Cao
Kế toán tích hợp chứng chỉ quốc tế Advanced Diploma in Accounting & Business của Hiệp hội Kế toán công chứng Anh (ACCA),0,Ngành Cạnh tranh Cao
"Kế toán, Phân tích và Kiểm toán",0,Ngành Cạnh tranh Cao
"Kế toán, Quản trị kinh doanh và Thương mại",0,Ngành Cạnh tranh Cao
Kế toán- CT tiên tiến TT1,0,Ngành Cạnh tranh Cao
Kỹ nghệ gỗ và nội thất (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
"Kỹ sư quân sự (miền Bắc, thí sinh Nam)",0,Ngành Cạnh tranh Cao
"Kỹ sư quân sự (miền Bắc, thí sinh Nữ)",0,Ngành Cạnh tranh Cao
"Kỹ sư quân sự (miền Nam, thí sinh Nam)",0,Ngành Cạnh tranh Cao
"Kỹ sư quân sự (miền Nam, thí sinh Nữ)",0,Ngành Cạnh tranh Cao
Kỹ thuật (Kỹ thuật điện tử – viễn thông (CTLK với ĐH West of England) (2+2); Kỹ thuật xây dựng (CTLK với ĐH Deakin) (2+2)),0,Ngành Cạnh tranh Cao
Kỹ thuật (Nhóm ngành: Logistics và Quản lý chuỗi cung ứng; Kỹ thuật hệ thống công nghiệp; Kỹ thuật điện tử – viễn thông; Kỹ thuật điều khiển và tự động hóa; Kỹ thuật y sinh; Kỹ thuật không gian (Phân tích và ứng dụng dữ liệu lớn); Kỹ thuật xây dựng; Quản lý xây dựng),0,Ngành Cạnh tranh Cao
Kỹ thuật Cơ khí,0,Ngành Cạnh tranh Cao
Kỹ thuật Cơ khí động lực,0,Ngành Cạnh tranh Cao
"Kỹ thuật Cơ khí, chuyên ngành Cơ khí hàng không",0,Ngành Cạnh tranh Cao
"Kỹ thuật Cơ khí, chuyên ngành Cơ khí động lực",0,Ngành Cạnh tranh Cao
Kỹ thuật Cơ điện tử,1,Ngành Cạnh tranh Khá
Kỹ thuật Cơ điện tử (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật Cấp thoát nước/ Kỹ thuật nước - Môi trường nước,0,Ngành Cạnh tranh Cao
Kỹ thuật Dầu khí (Khoan-Khai thác Mỏ Dầu khí),0,Ngành Cạnh tranh Cao
Kỹ thuật Giao thông thông minh (SME),0,Ngành Cạnh tranh Cao
Kỹ thuật Hoá học,0,Ngành Cạnh tranh Cao
Kỹ thuật Hàng không,0,Ngành Cạnh tranh Cao
Kỹ thuật Hình ảnh y học,0,Ngành Cạnh tranh Cao
Kỹ thuật Hóa dược (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật Hóa học (Lọc-Hóa dầu),0,Ngành Cạnh tranh Cao
Kỹ thuật Môi trường,0,Ngành Cạnh tranh Cao
Kỹ thuật Nhiệt,0,Ngành Cạnh tranh Cao
Kỹ thuật Phần mềm,0,Ngành Cạnh tranh Cao
Kỹ thuật Phục hồi chức năng,0,Ngành Cạnh tranh Cao
Kỹ thuật Robot,1,Ngành Cạnh tranh Khá
Kỹ thuật Robot và Điều khiển thông minh,0,Ngành Cạnh tranh Cao
Kỹ thuật Sinh học,0,Ngành Cạnh tranh Cao
Kỹ thuật Thực phẩm,0,Ngành Cạnh tranh Cao
Kỹ thuật Thực phẩm (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật Tàu thủy,0,Ngành Cạnh tranh Cao
Kỹ thuật Vi điện tử và Công nghệ nano,0,Ngành Cạnh tranh Cao
Kỹ thuật Vật liệu,0,Ngành Cạnh tranh Cao
Kỹ thuật Xây dựng Công trình thủy (Kỹ sư),0,Ngành Cạnh tranh Cao
Kỹ thuật Xây dựng – ECE,0,Ngành Cạnh tranh Cao
Kỹ thuật Xét nghiệm y học,0,Ngành Cạnh tranh Cao
Kỹ thuật Y sinh,1,Ngành Cạnh tranh Khá
Kỹ thuật Y sinh (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật an toàn giao thông (Ngành tuyển sinh các năm trước: Công nghệ kỹ thuật giao thông - Chuyên ngành: Kỹ thuật an toàn giao thông),0,Ngành Cạnh tranh Cao
Kỹ thuật an toàn hàng hải,0,Ngành Cạnh tranh Cao
Kỹ thuật biển,0,Ngành Cạnh tranh Cao
Kỹ thuật bảo dưỡng tàu bay (Ngành: Kỹ thuật HK),0,Ngành Cạnh tranh Cao
Kỹ thuật công nghiệp (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Kỹ thuật công nghệ hóa học,0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí,1,Ngành Cạnh tranh Khá
Kỹ thuật cơ khí (02 chuyên ngành: Kỹ thuật cơ khí; Thiết kế và chế tạo số),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí (Chuyên ngành: Tự động hóa thiết ké và chế tạo),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí (Chương trình CLC Cơ khí ô tô Việt - Anh),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí (MEN),0,Ngành Cạnh tranh Cao
"Kỹ thuật cơ khí (chuyên ngành: Công nghệ chế tạo cơ khí, Tự động hoá thiết kế cơ khí)",0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí - Chương trình tiên tiến (Chuyên ngành: Tự động hóa cơ khí),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí động lực,0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí động lực (Chuyên ngành: Kỹ thuật ô tô và giao thông thông minh),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí động lực (Chuyên ngành: Kỹ thuật ô tô điện và điều khiển thông minh),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí động lực (chuyên ngành Kỹ thuật phương tiện đường sắt tốc độ cao),0,Ngành Cạnh tranh Cao
"Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt, Máy xây dựng, Kỹ thuật máy động lực)",0,Ngành Cạnh tranh Cao
"Kỹ thuật cơ khí động lực (chuyên ngành: Máy xây dựng, Kỹ thuật máy động lực)",0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí/ Kỹ thuật cơ điện,0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí/ Kỹ thuật ô tô,0,Ngành Cạnh tranh Cao
Kỹ thuật cơ khí/ Máy xây dựng,0,Ngành Cạnh tranh Cao
Kỹ thuật cơ sở hạ tầng,0,Ngành Cạnh tranh Cao
Kỹ thuật cơ sở hạ tầng (chuyên ngành Xây dựng hạ tầng đô thị),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ sở hạ tầng (chuyên ngành: cơ sở hạ tầng kỹ thuật đô thị),0,Ngành Cạnh tranh Cao
Kỹ thuật cơ điện tử,1,Ngành Cạnh tranh Khá
Kỹ thuật cơ điện tử (MEC),0,Ngành Cạnh tranh Cao
Kỹ thuật cấp thoát nước,0,Ngành Cạnh tranh Cao
Kỹ thuật cấp thoát nước (Kỹ sư),0,Ngành Cạnh tranh Cao
Kỹ thuật dầu khí,0,Ngành Cạnh tranh Cao
Kỹ thuật dữ liệu (ngành Mạng máy tính và truyền thông dữ liệu),0,Ngành Cạnh tranh Cao
Kỹ thuật dữ liệu (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Kỹ thuật hoá học,0,Ngành Cạnh tranh Cao
Kỹ thuật hàng không,1,Ngành Cạnh tranh Khá
Kỹ thuật hàng không (học bằng Tiếng Anh),0,Ngành Cạnh tranh Cao
Kỹ thuật hình ảnh y học,0,Ngành Cạnh tranh Cao
Kỹ thuật hóa học,1,Ngành Cạnh tranh Khá
Kỹ thuật hóa học - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Kỹ thuật hạ tầng đô thị (Chuyên ngành thuộc ngành Kỹ thuật cơ sở hạ tầng),0,Ngành Cạnh tranh Cao
Kỹ thuật hạt nhân,0,Ngành Cạnh tranh Cao
Kỹ thuật hệ thống công nghiệp,0,Ngành Cạnh tranh Cao
Kỹ thuật hệ thống công nghiệp và Logistics,0,Ngành Cạnh tranh Cao
Kỹ thuật in,0,Ngành Cạnh tranh Cao
Kỹ thuật khí thiên nhiên,0,Ngành Cạnh tranh Cao
Kỹ thuật không gian,0,Ngành Cạnh tranh Cao
Kỹ thuật máy tính,1,Ngành Cạnh tranh Khá
Kỹ thuật máy tính (Thiết kế vi mạch bán dẫn),0,Ngành Cạnh tranh Cao
Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch bán dẫn),0,Ngành Cạnh tranh Cao
"Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch bán dẫn, bao gồm lớp kỹ sư tài năng)",0,Ngành Cạnh tranh Cao
Kỹ thuật máy tính gồm 02 chuyên ngành: Công nghệ kỹ thuật máy tính; Kỹ thuật thiết kế vi mạch,0,Ngành Cạnh tranh Cao
Kỹ thuật máy tính gồm 02 chuyên ngành: Công nghệ kỹ thuật máy tính; Kỹ thuật thiết kế vi mạch (CT tăng cường TA),0,Ngành Cạnh tranh Cao
Kỹ thuật môi trường,0,Ngành Cạnh tranh Cao
Kỹ thuật môi trường (02 chuyên ngành: Kỹ thuật môi trường; Quản lý môi trường và an toàn vệ sinh lao động),0,Ngành Cạnh tranh Cao
Kỹ thuật môi trường (Phân hiệu Gia Lai),0,Ngành Cạnh tranh Cao
Kỹ thuật môi trường đô thị (Chuyên ngành thuộc ngành Kỹ thuật cơ sở hạ tầng),0,Ngành Cạnh tranh Cao
Kỹ thuật mỏ,0,Ngành Cạnh tranh Cao
Kỹ thuật nhiệt,0,Ngành Cạnh tranh Cao
Kỹ thuật nhiệt (chuyên ngành: Kỹ thuật nhiệt lạnh và điều hoà không khí),0,Ngành Cạnh tranh Cao
Kỹ thuật nhiệt lạnh,0,Ngành Cạnh tranh Cao
"Kỹ thuật nhiệt, chuyên ngành Quản lý Năng lượng",0,Ngành Cạnh tranh Cao
Kỹ thuật năng lượng,0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm,1,Ngành Cạnh tranh Khá
Kỹ thuật phần mềm (CTCLC),0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm (Một số học phần chuyên ngành học bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm - Chương trình dự bị đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm - Chương trình học tại Phân hiệu Khánh Hòa,0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm - Chương trình đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Kỹ thuật phần mềm ô tô,0,Ngành Cạnh tranh Cao
Kỹ thuật phục hình răng,0,Ngành Cạnh tranh Cao
Kỹ thuật phục hồi chức năng,0,Ngành Cạnh tranh Cao
Kỹ thuật phục hồi chức năng Phân hiệu Thanh Hóa,0,Ngành Cạnh tranh Cao
Kỹ thuật quy trình sản xuất bền vững (SPE),0,Ngành Cạnh tranh Cao
Kỹ thuật robot (Chuyên ngành: Robot và trí tuệ nhân tạo),0,Ngành Cạnh tranh Cao
Kỹ thuật robot (chuyên ngành Kỹ thuật robot và trí tuệ nhân tạo),0,Ngành Cạnh tranh Cao
Kỹ thuật sinh học (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật sản xuất thông minh,0,Ngành Cạnh tranh Cao
Kỹ thuật thiết bị bay không người lái (Ngành: Kỹ thuật HK),0,Ngành Cạnh tranh Cao
Kỹ thuật thủy lợi thông minh,0,Ngành Cạnh tranh Cao
Kỹ thuật thực phẩm,0,Ngành Cạnh tranh Cao
Kỹ thuật thực phẩm (chuyên ngành Kỹ thuật sinh học thực phẩm),0,Ngành Cạnh tranh Cao
Kỹ thuật truyền thông và mạng máy tính,0,Ngành Cạnh tranh Cao
Kỹ thuật trắc địa - bản đồ,0,Ngành Cạnh tranh Cao
Kỹ thuật trắc địa – Bản đồ,0,Ngành Cạnh tranh Cao
Kỹ thuật tuyên khoáng,0,Ngành Cạnh tranh Cao
Kỹ thuật tuyển khoáng,0,Ngành Cạnh tranh Cao
Kỹ thuật tài nguyên nước,0,Ngành Cạnh tranh Cao
Kỹ thuật tàu thủy,0,Ngành Cạnh tranh Cao
Kỹ thuật vi điện tử và vật lý bán dẫn,0,Ngành Cạnh tranh Cao
Kỹ thuật và quản lý xây dựng (BCE),0,Ngành Cạnh tranh Cao
Kỹ thuật vật liệu,1,Ngành Cạnh tranh Khá
Kỹ thuật xây dựng,1,Ngành Cạnh tranh Khá
Kỹ thuật xây dựng (02 chuyên ngành: Kỹ thuật xây dựng; Quản lý xây dựng),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (CT),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (CTCLC),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (Chuyên ngành: Xây dựng dân dụng và công nghiệp; Kết cấu công trình; Công nghệ kỹ thuật xây dựng),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình GT),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (Chất lượng cao),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (DL),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (chuyên ngành: Xây dựng dân dụng và công nghiệp),0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng (chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Vật liệu và công nghệ xây dựng)",0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (song bằng 2+2) - Chương trình dự bị liên kết Đại học La Trobe (Úc),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng (song bằng 2+2) - Chương trình liên kết Đại học La Trobe (Úc),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng - Chương trình dự bị đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng - Chương trình tiên tiến,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng - Chương trình đại học bằng tiếng Anh,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình Giao thông,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình Giao thông/ Xây dựng Cầu đường,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (Chuyên ngành: Kỹ thuật xây dựng cầu đường; Kỹ thuật xây dựng công trình ngầm; Kỹ thuật hạ tầng đô thị),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Công trình giao thông đô thị Việt-Nhật),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu - Đường bộ Việt-Anh),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Anh),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Pháp),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (chuyên ngành Đường sắt tốc độ cao),0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông (chuyên ngành đường sắt tốc độ cao),0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng công trình giao thông (chuyên ngành: Cầu đường bộ, Đường bộ và kỹ thuật giao thông)",0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng công trình giao thông (chuyên ngành: Cầu đường bộ, Đường bộ và kỹ thuật giao thông, Cầu và kết cấu, ĐS/ ĐS đô thị, XD sân bay cảng hàng không, Công trình GT đô thị)",0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng công trình giao thông (gồm các chương trình: Công nghệ và kỹ thuật xây dựng cầu, đường; Công nghệ và kỹ thuật Đường sắt tốc độ cao và đường sắt đô thị)",0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông * (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng công trình giao thông, chuyên ngành Xây dựng đường sắt tốc độ cao và đường sắt đô thị",0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình giao thông/ Đường sắt tốc độ cao và đường sắt đô thị,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng công trình thủy,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng dân dụng và công nghiệp (Kỹ thuật xây dựng),0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng, chuyên ngành Kỹ thuật và quản lý xây dựng đô thị thông minh",0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng, chuyên ngành Mô hình thông tin và trí tuệ nhân tạo trong xây dựng",0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng, chuyên ngành Tin học xây dựng",0,Ngành Cạnh tranh Cao
"Kỹ thuật xây dựng, chuyên ngành Xây dựng dân dụng và công nghiệp",0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng/ Hệ thống kỹ thuật trong công trình,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng/ Kỹ thuật công trình biển,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng/ Kỹ thuật công trình thủy,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng/ Tin học xây dựng,0,Ngành Cạnh tranh Cao
Kỹ thuật xây dựng/ Xây dựng Dân dụng và Công nghiệp,0,Ngành Cạnh tranh Cao
Kỹ thuật xét nghiệm Y học,0,Ngành Cạnh tranh Cao
Kỹ thuật xét nghiệm y học,1,Ngành Cạnh tranh Khá
Kỹ thuật xét nghiệm y học Phân hiệu Thanh Hóa,0,Ngành Cạnh tranh Cao
Kỹ thuật y sinh,0,Ngành Cạnh tranh Cao
Kỹ thuật y sinh (Khoa học và công nghệ y khoa),0,Ngành Cạnh tranh Cao
Kỹ thuật y sinh (Điện tử y sinh),0,Ngành Cạnh tranh Cao
Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Anh),0,Ngành Cạnh tranh Cao
Kỹ thuật y sinh (Điện tử y sinh) (đào tạo bằng tiếng Việt),0,Ngành Cạnh tranh Cao
Kỹ thuật Ô tô,0,Ngành Cạnh tranh Cao
Kỹ thuật Ô tô (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật ô tô,1,Ngành Cạnh tranh Khá
Kỹ thuật ô tô (Chuyên ngành: Công nghệ kỹ thuật ô tô điện),0,Ngành Cạnh tranh Cao
Kỹ thuật ô tô (bao gồm lớp kỹ sư tài năng),0,Ngành Cạnh tranh Cao
Kỹ thuật Điều khiển - Tự động hoá,0,Ngành Cạnh tranh Cao
Kỹ thuật Điều khiển - Tự động hoá (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật Điều khiển và Tự động hóa,0,Ngành Cạnh tranh Cao
Kỹ thuật Điều khiển và tự động hóa,0,Ngành Cạnh tranh Cao
Kỹ thuật Điện,0,Ngành Cạnh tranh Cao
Kỹ thuật Điện tử - Viễn thông,1,Ngành Cạnh tranh Khá
Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),0,Ngành Cạnh tranh Cao
Kỹ thuật Điện tử - Viễn thông (Hệ thống nhúng thông minh và IoT),0,Ngành Cạnh tranh Cao
Kỹ thuật Điện tử - Viễn thông (Thiết kế vi mạch bán dẫn),0,Ngành Cạnh tranh Cao
"Kỹ thuật Điện tử - Viễn thông, chuyên ngành Vi điện tử - Thiết kế vi mạch",0,Ngành Cạnh tranh Cao
Kỹ thuật Điện tử viễn thông,0,Ngành Cạnh tranh Cao
Kỹ thuật Địa chất (Địa chất - Địa vật lý Dầu khí),0,Ngành Cạnh tranh Cao
Kỹ thuật điều khiển và Tự động hóa,0,Ngành Cạnh tranh Cao
Kỹ thuật điều khiển và tự động hoá,1,Ngành Cạnh tranh Khá
Kỹ thuật điều khiển và tự động hoá (chuyên ngành Hệ thống giao thông thông minh),0,Ngành Cạnh tranh Cao
Kỹ thuật điều khiển và tự động hoá (chuyên ngành Điều khiển và thông tin tín hiệu đường sắt hiện đại),0,Ngành Cạnh tranh Cao
Kỹ thuật điều khiển và tự động hoá (chuyên ngành: Tự động hoá),0,Ngành Cạnh tranh Cao
